# jar	class	constant_pool_index	old_base64	new_base64
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	444	QmVjb21lIHVuYWJsZSB0byBiZSBhc3NpZ25lZCBjb21tYW5kIG9mIGEgc2hpcA==	7ZWo7ISgIOyngO2cmOulvCDrp6HsnYQg7IiYIOyXhuqyjCDrkKnri4jri6Q=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	446	QmUgcmVsaWV2ZWQgb2YgY29tbWFuZCwgYW5kIHVuYWJsZSB0byBiZSBhc3NpZ25lZCBjb21tYW5kIG9mIGEgc2hpcA==	7KeA7ZyY6raM7J2EIOuwle2DiOuLue2VmOyXrCDtlajshKDsnZgg7KeA7ZyY66W8IOunoeydhCDsiJgg7JeG7Iq164uI64uk
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	448	QmUgcmVsaWV2ZWQgb2YgY29tbWFuZCwgYW5k	7KeA7ZyY6raM7J2EIOuCtOugpOuGk+qzoCw=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	450	IGxvc2UgZXhjZXNzIGVsaXRlIHNraWxsIGVmZmVjdHM=	IOy0iOqzvCDsl5jrpqztirgg7Iqk7YKsIO2aqOqzvOulvCDsnoPsirXri4jri6Q=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	452	IGxvc2UgZXhjZXNzIHNraWxscw==	IOy0iOqzvCDsiqTtgqwg7KCc6rGw
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeOfficerEffect.class	454	IGxvc2UgZXhjZXNzIHNraWxscyBhbmQgZWxpdGUgc2tpbGwgZWZmZWN0cw==	IOqzvOyeiSDsiqTtgqzqs7wg7JeY66as7Yq4IOyKpO2CrCDtmqjqs7zrpbwg7J6D7Iq164uI64uk
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveExcessOPEffect.class	170	RXhjZXNzIG9yZG5hbmNlIHBvaW50cw==	7LSI6rO8IOustOyepSDtj6zsnbjtirg=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveExcessOPEffect.class	192	U2hpcHMgdXNpbmcgbW9yZSB0aGFuIHRoZWlyIG1heGltdW0gb3JkbmFuY2UgcG9pbnRzIHdpbGwgaGF2ZSB2ZW50cywgY2FwYWNpdG9ycywgaHVsbG1vZHMsIGFuZCBvdGhlciBlcXVpcG1lbnQgcmVtb3ZlZCB0byBicmluZyB0aGVtIHVuZGVyIHRoZSBsaW1pdC4=	7LWc64yAIOustOyepSDtj6zsnbjtirjrpbwg7LSI6rO87ZWY7JesIOyCrOyaqe2VmOuKlCDtlajshKDsnYAg67Kk7Yq4LCDsu6TtjKjsi5zthLAsIO2XkOuqqOuTnCDrsI8g6riw7YOAIOyepeu5hOqwgCDsoJzqsbDrkKnri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveExcessOPEffect.class	201	dmVudHMsIGNhcGFjaXRvcnMsIGh1bGxtb2RzLCBhbmQgb3RoZXIgZXF1aXBtZW50IHJlbW92ZWQ=	67Kk7Yq4LCDsu6TtjKjsi5zthLAsIO2XkOuqqOuTnCDrsI8g6riw7YOAIOyepeu5hCDsoJzqsbDrkKg=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveSmodsEffect.class	281	Uy1tb2Rz	Uy3rqqjrk5w=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveSmodsEffect.class	302	U2hpcHMgdGhhdCB5b3UndmUgYnVpbHQgcy1tb2RzIGludG8gdGhhdCBub3cgaGF2ZSBtb3JlIHRoYW4gdGhlaXIgbWF4aW11bSBudW1iZXIgb2Ygcy1tb2RzIHdpbGwgaGF2ZSB0aGUgY2hlYXBlc3Qgcy1tb2RzIHJlbW92ZWQu	Uy3rqqjrk5zrpbwg64K07J6l7ZWcIO2VqOyEoOydtCDstZzrjIAgUy3rqqjrk5wg7IiY66W8IOy0iOqzvO2VmOuptCDqsIDsnqUg7KCA66C07ZWcIFMt66qo65Oc6rCAIOygnOqxsOuQqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveSmodsEffect.class	307	Y2hlYXBlc3Qgcy1tb2RzIHJlbW92ZWQ=	6rCA7J6lIOyggOugtO2VnCBTLeuqqOuTnCDsoJzqsbDrkKg=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveSmodsEffect.class	313	SWYgb25seSBvbmUgcy1tb2QgaXMgYmVpbmcgcmVtb3ZlZCwgYW5kIHRoZSBzaGlwIGlzIGN1cnJlbnRseSBpbiB5b3VyIGZsZWV0LCB5b3UgY2FuIHNlbGVjdCB3aGljaCBzLW1vZCB0byByZW1vdmUuIFMtbW9kcyB5b3UgZGlkIG5vdCBidWlsZCBpbnRvIGEgc2hpcCB3aWxsIG5vdCBiZSByZW1vdmVkLCBldmVuIGlmIHRoZSBzaGlwIGlzIG92ZXIgdGhlIGxpbWl0Lg==	Uy3rqqjrk5zqsIAg7ZWY64KY66eMIOygnOqxsOuQmOuKlCDqsr3smrAg7ZWo7ISg7J20IO2YhOyerCDtlajrjIDsl5Ag7J6I64uk66m0IOyWtOuKkCBTLeuqqOuTnOulvCDsoJzqsbDtlaDsp4Ag7ISg7YOd7ZWgIOyImCDsnojsirXri4jri6QuIOyngeygkSDrgrTsnqXtlZjsp4Ag7JWK7J2AIFMt66qo65Oc64qUIO2VnOuPhOulvCDstIjqs7ztlZjrjZTrnbzrj4Qg7KCc6rGw65CY7KeAIOyViuyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveSmodsEffect.class	341	KSwgd2lsbCBsb3NlIGl0cyBidWlsdC1pbi4uLg==	KSwg64K07J6lIOq4sOuKpeydhCDsnoPsnYQg6rKD7J6F64uI64ukLi4u
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveVentsCapsEffect.class	202	RXhjZXNzIHZlbnRzIGFuZCBjYXBhY2l0b3Jz	7LSI6rO8IOuypO2KuCDrsI8g7Luk7Yyo7Iuc7YSw
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveVentsCapsEffect.class	224	U2hpcHMgdGhhdCBoYXZlIG1vcmUgdGhhbiB0aGUgbmV3IG1heGltdW0gbnVtYmVyIG9mIGZsdXggdmVudHMgYW5kIGNhcGFjaXRvcnMgd2lsbCBoYXZlIHRoZSBleGNlc3MgdmVudHMgYW5kIGNhcGFjaXRvcnMgcmVtb3ZlZC4=	7IOIIOy1nOuMgCDtlIzrn63siqQg67Kk7Yq4IOuwjyDsu6TtjKjsi5zthLAg7IiY66W8IOy0iOqzvO2VmOuKlCDtlajshKDsnYAg7LSI6rO867aE7J20IOygnOqxsOuQqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/characters/SkillsChangeRemoveVentsCapsEffect.class	233	ZXhjZXNzIHZlbnRzIGFuZCBjYXBhY2l0b3JzIHJlbW92ZWQ=	7LSI6rO8IOuypO2KuCDrsI8g7Luk7Yyo7Iuc7YSwIOygnOqxsOuQqA==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	169	Q2FuIG9ubHkgYmUg	66eMIOqwgOuKpQ==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	178	IGF0IGEgY29sb255IHdpdGggYSBzcGFjZXBvcnQgb3IgYW4gb3JiaXRhbCBzdGF0aW9u	IOyasOyjvO2VrSDrmJDripQg6rak64+EIOygleqxsOyepeydtCDsnojripQg7Iud66+87KeA7JeQ7ISc
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	296	Uy1tb2QgYm9udXM=	Uy3rqqjrk5wg67O064SI7Iqk
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	298	IHBlbmFsdHk=	IO2MqOuEkO2LsA==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	300	Uy1tb2QgcGVuYWx0eQ==	Uy3rqqjrk5wg7Y6Y64SQ7Yuw
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	309	VGhpcyBlZmZlY3Qgb25seSBhcHBsaWVzIGlmIHRoaXMgYnVpbHQtaW4gaHVsbG1vZCBpcyBlbmhhbmNlZCB1c2luZyBhICVzLiBEb2luZyB0aGlzIGRvZXMgbm90IGNvdW50IGFnYWluc3QgdGhlIG1heGltdW0gbnVtYmVyIG9mIHMtbW9kcyBhIHNoaXAgY2FuIGhhdmUu	7J20IO2aqOqzvOuKlCDrgrTsnqUg7ZeQ66qo65Oc6rCAICVz66GcIOqwle2ZlOuQnCDqsr3smrDsl5Drp4wg7KCB7Jqp65Cp64uI64ukLiDsnbTripQg7ZWo7ISg7J2YIOy1nOuMgCBTLeuqqOuTnCDsiJjsl5Ag7Y+s7ZWo65CY7KeAIOyViuyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	311	c3RvcnkgcG9pbnQ=	7Iqk7Yag66asIO2PrOyduO2KuA==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	313	Q2hlYXAgaHVsbG1vZHMgaGF2ZSBzdHJvbmdlciBlZmZlY3RzLg==	7KCA66C07ZWcIOyEoOyytCDqsJzsobDripQg642UIOqwle2VnCDtmqjqs7zrpbwg6rCA7KeR64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	320	Q2hlYXBlciBodWxsbW9kcyBoYXZlIHN0cm9uZ2VyIGVmZmVjdHMsIG1vcmUgZXhwZW5zaXZlIGh1bGxtb2RzIG1heSBoYXZlIHBlbmFsdGllcy4=	7KCA66C07ZWcIOyEoOyytCDqsJzsobDripQg642UIOqwle2VnCDtmqjqs7zrpbwg6rCA7KeA66mwLCDrjZQg67mE7Iu8IOyEoOyytCDqsJzsobDripQg7Yyo64SQ7Yuw6rCAIOyeiOydhCDsiJgg7J6I7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	322	VGhpcyBlZmZlY3Qgb25seSBhcHBsaWVzIGlmIHRoaXMgaHVsbG1vZCBpcyBidWlsdCBpbnRvIHRoZSBodWxsIHVzaW5nIGEgc3RvcnkgcG9pbnQuIA==	7J20IO2aqOqzvOuKlCDsnbQg7ISg7LK0IOqwnOyhsOqwgCDsiqTthqDrpqwg7Y+s7J247Yq466W8IOyCrOyaqe2VmOyXrCDshKDssrTsl5Ag64K07J6l65CcIOqyveyasOyXkOunjCDsoIHsmqnrkKnri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	324	QXNpZGUgZnJvbSByZW1vdmluZyBpdHMgb3JkbmFuY2UgcG9pbnQgY29zdCwgdGhpcyBodWxsbW9kIGdhaW5zIG5vIGV4dHJhIGVmZmVjdCBmcm9tIGJlaW5nIGJ1aWx0IGludG8gdGhlIGh1bGwgdXNpbmcgYSBzdG9yeSBwb2ludC4=	66y07J6lIO2PrOyduO2KuCDruYTsmqkg7KCc6rGwIOyZuOyXkCwg7J20IO2XkOuqqOuTnOuKlCDsiqTthqDrpqwg7Y+s7J247Yq466W8IOyCrOyaqe2VmOyXrCDshKDssrTsl5Ag64K07J6l7ZWY642U652864+EIOy2lOqwgCDtmqjqs7zqsIAg7JeG7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	413	ICVzIHRvIGluc3RhbGwu	JXMg7ISk7LmYIO2VhOyalC4=
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	419	VXNpbmcgaXRlbTog	7JWE7J207YWcIOyCrOyaqTo=
starfarer.api.jar	com/fs/starfarer/api/combat/BaseHullMod.class	434	UmVxdWlyZXMgaXRlbTog	7JWE7J207YWcIO2VhOyalDo=
starfarer.api.jar	com/fs/starfarer/api/combat/DamageType.class	28	MjAwJSB2cyBzaGllbGRzLCA1MCUgdnMgYXJtb3I=	67Cp7Ja066eJIOuMgOu5hCAyMDAlLCDsnqXqsJEg64yA67mEIDUwJQ==
starfarer.api.jar	com/fs/starfarer/api/combat/DamageType.class	37	SGlnaCBFeHBsb3NpdmU=	6rOg7Y+t7YOE
starfarer.api.jar	com/fs/starfarer/api/combat/DamageType.class	39	MjAwJSB2cyBhcm1vciwgNTAlIHZzIHNoaWVsZHM=	7J6l6rCRIOuMgOu5hCAyMDAlLCDrsKnslrTrp4kg64yA67mEIDUwJQ==
starfarer.api.jar	com/fs/starfarer/api/combat/DamageType.class	47	MjUlIHZzIHNoaWVsZHMgYW5kIGFybW9yLCAxMDAlIHZzIGh1bGw=	67Cp7Ja066eJL+yepeqwkSDrjIDruYQgMjUlLCDshKDssrQg64yA67mEIDEwMCU=
starfarer.api.jar	com/fs/starfarer/api/combat/DamageType.class	54	MTAwJSB2cyBzaGllbGRzLCBhcm1vciwgYW5kIGh1bGw=	67Cp7Ja066eJL+yepeqwkS/shKDssrQg64yA67mEIDEwMCU=
starfarer.api.jar	com/fs/starfarer/api/combat/WeaponAPI$WeaponSize.class	27	TWVkaXVt	67O07Ya1
starfarer.api.jar	com/fs/starfarer/api/combat/WeaponAPI$WeaponType.class	46	TGF1bmNoIEJheQ==	67Cc7IKs7Iuk
starfarer.api.jar	com/fs/starfarer/api/combat/WeaponAPI$WeaponType.class	71	QnVpbHQgaW4=	64K07J6l65Co
starfarer.api.jar	com/fs/starfarer/api/combat/WeaponAPI$WeaponType.class	86	U3RhdGlvbiBNb2R1bGU=	7KCV6rGw7J6lIOuqqOuTiA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$1.class	70	U2hvdyBzdGFycyBhbmQgYmxhY2sgaG9sZXMu	67OE6rO8IOu4lOueme2ZgCDtkZzsi5wu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$1.class	76	R2FzIGdpYW50cw==	6rCA7IqkIO2WieyEsQ==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$1.class	78	U2hvdyBnYXMgZ2lhbnRzLg==	6rCA7IqkIO2WieyEsSDtkZzsi5wu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$1.class	82	U2hvdyBub24tZ2FzLWdpYW50IHBsYW5ldHMgYW5kIHN0YXRpb25zLg==	6rCA7IqkIO2WieyEseydtCDslYTri4wg7ZaJ7ISxIOuwjyDquLDsp4Ag7ZGc7IucLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	73	UG9wdWxhdGVk	6rGw7KO8IOykkQ==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	81	U2hvdyBwb3B1bGF0ZWQgcGxhbmV0cy4=	6rGw7KO8IO2WieyEsSDtkZzsi5wu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	89	U2hvdyB1bmluaGFiaXRlZCBwbGFuZXRzIHRoYXQgYXJlIGluIGEgc3lzdGVtIGNsYWltZWQgYnkgYSBmYWN0aW9uLg==	7IS466Cl7J20IOygkOycoO2VnCDshLHqs4TsnZgg66y07J24IO2WieyEsSDtkZzsi5wu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	91	Q29sb25pemF0aW9uIGlzIGluYWR2aXNhYmxlLg==	7Iud66+87KeA7ZmU64qUIOq2jOyepeuQmOyngCDslYrsirXri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	93	VW5jbGFpbWVk	66+47KCQ7Jyg
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$2.class	95	U2hvdyB1bmluaGFiaXRlZCBhbmQgdW5jbGFpbWVkIHBsYW5ldHMu	66y07J24IOuwjyDrr7jsoJDsnKAg7ZaJ7ISxIO2RnOyLnC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$3.class	71	U3VydmV5ZWQ=	7KGw7IKsIOyZhOujjA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$3.class	79	U2hvdyBmdWxseSBzdXJ2ZXllZCBwbGFuZXRzLg==	7JmE7KCE7Z6IIOyhsOyCrOuQnCDtlonshLEg7ZGc7IucLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$3.class	85	VW5zdXJ2ZXllZA==	66+47KGw7IKs
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$3.class	87	U2hvdyBwbGFuZXRzIHRoYXQgaGF2ZSBub3QgYmVlbiBmdWxseSBzdXJ2ZXllZC4=	7JmE7KCE7Z6IIOyhsOyCrOuQmOyngCDslYrsnYAg7ZaJ7ISxIO2RnOyLnC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$4.class	92	SGF6YXJkIHJhdGluZw==	7JyE7ZeY64+E
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$4.class	105	RG8gbm90IGZpbHRlciBvdXQgYW55IHBsYW5ldHMgYmFzZWQgb24gdGhlaXIgaGF6YXJkIHJhdGluZy4=	7JyE7ZeY64+E7JeQIOuUsOuluCDtlonshLEg7ZWE7YSw66eBIOyXhuydjC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$4.class	119	T25seSBzaG93IHBsYW5ldHMgd2l0aCBhIGhhemFyZCByYXRpbmcgb2YgJXMgb3IgbG93ZXIu	7JyE7ZeY64+E6rCAICVzIOydtO2VmOyduCDtlonshLHrp4wg7ZGc7IucLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$5.class	98	U3RhYmxlIGxvY2F0aW9ucw==	7JWI7KCV7KCBIOychOy5mA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$5.class	111	RG8gbm90IGZpbHRlciBvdXQgYW55IHBsYW5ldHMgYmFzZWQgb24gdGhlIG51bWJlciBvZiBzdGFibGUgbG9jYXRpb25zIGluIHRoZSBzdGFyIHN5c3RlbSB0aGV5IGFyZSBpbi4=	7JWI7KCV7KCBIOychOy5mCDsiJjsl5Ag65Sw66W4IO2WieyEsSDtlYTthLDrp4Eg7JeG7J2MLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$5.class	125	T25seSBzaG93IHBsYW5ldHMgd2l0aCAlcyBvciBtb3JlIHN0YWJsZSBsb2NhdGlvbnMgaW4gdGhlIHN0YXIgc3lzdGVtIHRoZXkncmUgaW4sIGluY2x1ZGluZyBsb2NhdGlvbnMgYWxyZWFkeSBpbiB1c2UgYnkgb2JqZWN0aXZlcyBvciBzaW1pbGFyLg==	66qp7ZGc66y8IOuTseydtCDsnbTrr7gg7IKs7JqpIOykkeyduCDsnITsuZgg7Y+s7ZWoLCDshLHqs4Tsl5Ag7JWI7KCV7KCBIOychOy5mOqwgCAlc+qwnCDsnbTsg4Hsnbgg7ZaJ7ISx66eMIO2RnOyLnC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$MarketConditionData.class	143	IHRvIGJlIHByZXNlbnQu	7J6I7Ja07JW8IO2VqeuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	155	IG5vdCByZXF1aXJlZA==	7ZWE7JqUIOyXhuydjA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	163	RGlzcmVnYXJkIHRoZSBwcmVzZW5jZSBvciBhYnNlbmNlIG9mIA==	64uk7J2M7J2YIOycoOustOulvCDrrLTsi5ztlZjshLjsmpQg
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	168	IG9uIHRoZSBwbGFuZXQsIGJvdGggYXJlIGFjY2VwdGFibGUu	IO2WieyEseyXkOyEnCwg65GYIOuLpCDtl4jsmqnrkKnri4jri6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	176	UmVxdWlyZSB0aGF0IG5vIA==	7JeG7Ja07JW8IO2VqeuLiOuLpA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	178	IGJlIHByZXNlbnQgb24gdGhlIHBsYW5ldC4=	IO2WieyEseyXkCDsobTsnqztlbTslbwg7ZWp64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData$ResourceDepositsData.class	194	IG9yIGJldHRlci4=	7J207IOBLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	56	R2FzIGdpYW50cw==	6rCA7IqkIO2WieyEsQ==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	67	UG9wdWxhdGVk	6rGw7KO8IOykkQ==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	75	VW5jbGFpbWVk	66+47KCQ7Jyg
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	82	U3VydmV5ZWQ=	7KGw7IKsIOyZhOujjA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	86	VW5zdXJ2ZXllZA==	66+47KGw7IKs
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	92	SGF6YXJkIHJhdGluZw==	7JyE7ZeY64+E
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	123	U3RhYmxlIGxvY2F0aW9ucw==	7JWI7KCV7KCBIOychOy5mA==
starfarer.api.jar	com/fs/starfarer/api/impl/PlanetSearchData.class	169	VHJhbnNwbHV0b25pYyBvcmU=	7LSI7Jqw652864qEIOq0keyEnQ==
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker$PersonnelRank.class	22	UmVndWxhcg==	7Y+J67KU
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker$PersonnelRank.class	42	VmV0ZXJhbg==	67Kg7YWM656R
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker$PersonnelRank.class	50	RWxpdGU=	7JeY66as7Yq4
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	514	UmVndWxhciBtYXJpbmVzIC0gdG91Z2gsIGNvbXBldGVudCwgYW5kIGRpc2NpcGxpbmVkLg==	7J2867CYIO2VtOuzkeuMgCAtIOqwleyduO2VmOqzoCDsnKDriqXtlZjrqbAg6rec7JyoIOyeiOuKlCDrs5Hsgqzrk6Qu
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	520	VGhlc2UgbWFyaW5lcyBhcmUgbW9zdGx5IHJlZ3VsYXJzIGFuZCBoYXZlIHNlZW4gc29tZSBjb21iYXQsIGJ1dCBhcmUgbm90LCBvdmVyYWxsLCBhY2N1c3RvbWVkIHRvIHlvdXIgc3R5bGUgb2YgY29tbWFuZC4=	7J20IO2VtOuzkeuMgOuKlCDrjIDrtoDrtoQg7KCV6rec67OR7J2066mwIOyghO2IrCDqsr3tl5jsnbQg7J6I7KeA66eMIOyghOuwmOyggeycvOuhnCDqt4DtlZjsnZgg7KeA7ZyYIOuwqeyLneyXkCDsnbXsiJntlZjsp4Ag7JWK7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	522	RXhwZXJpZW5jZWQgbWFyaW5lcyB3aXRoIHN1YnN0YW50aWFsIHRyYWluaW5nIGFuZCBhIG51bWJlciBvZiBvcGVyYXRpb25zIHVuZGVyIHRoZWlyIGJlbHRzLg==	7Lap67aE7ZWcIO2biOugqOqzvCDri6TsiJjsnZgg7J6R7KCEIOqyve2XmOydhCDqsJbstpgg7IiZ66Co65CcIO2VtOuzkeuMgC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	524	WW91J3ZlIGxlZCB0aGVzZSBtYXJpbmVzIG9uIHNldmVyYWwgb3BlcmF0aW9ucywgYW5kIHRoZSBleHBlcmllbmNlIGdhaW5lZCBieSBib3RoIHBhcnRpZXMgaXMgYmVnaW5uaW5nIHRvIHNob3cgY29uY3JldGUgYmVuZWZpdHMu	6reA7ZWY6rCAIOydtCDtlbTrs5HrjIDrpbwg7Jes65+sIOyekeyghOyXkOyEnCDsnbTrgYzsl4jsnLzrqbAg7JaR7Lih7J20IOyMk+ydgCDqsr3tl5jsnbQg6rWs7LK07KCB7J24IOyEseqzvOuhnCDrgpjtg4DrgpjquLAg7Iuc7J6R7ZaI7Iq164uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	526	VGhlc2UgbWFyaW5lcyBhcmUgdmV0ZXJhbnMgb2YgbWFueSBncm91bmQgb3BlcmF0aW9ucy4gV2VsbC1tb3RpdmF0ZWQgYW5kIGhpZ2hseSBlZmZlY3RpdmUu	7J20IO2VtOuzkeuMgOuKlCDrp47snYAg7KeA7IOBIOyekeyghOydhCDqsbDsuZwg67Kg7YWM656R65Ok7J6F64uI64ukLiDrhpLsnYAg64+Z6riw67aA7Jes7JmAIO2DgeyblO2VnCDsoITtiKzroKXsnYQg6rCW7LaU6rOgIOyeiOyKteuLiOuLpC4=
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	528	VGhlc2UgbWFyaW5lcyBhcmUgdmV0ZXJhbnMgb2YgbWFueSBncm91bmQgb3BlcmF0aW9ucyB1bmRlciB5b3VyIGxlYWRlcnNoaXA7IHRoZSBjb21tYW5kIHN0cnVjdHVyZSBpcyB3ZWxsIGVzdGFibGlzaGVkIGFuZCBoaWdobHkgZWZmZWN0aXZlLg==	7J20IO2VtOuzkeuMgOuKlCDqt4DtlZjsnZgg7KeA7ZyYIOyVhOuemCDrp47snYAg7KeA7IOBIOyekeyghOydhCDqsbDsuZwg67Kg7YWM656R65Ok7J2066mwIOyngO2cmCDssrTqs4TqsIAg7J6YIO2ZleumveuQmOyWtCDrp6TsmrAg7Zqo6rO87KCB7J6F64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	530	VGhlc2UgbWFyaW5lcyBhcmUgYW4gZWxpdGUgZm9yY2UsIGVxdWlwcGVkLCBsZWQsIGFuZCBtb3RpdmF0ZWQgd2VsbCBhYm92ZSB0aGUgc3RhbmRhcmRzIG9mIGV2ZW4gdGhlIHByb2Zlc3Npb25hbCBtaWxpdGFyaWVzIGluIHRoZSBTZWN0b3Iu	7J20IO2VtOuzkeuMgOuKlCDshLnthLDsnZgg7KCE66y4IOq1sOuMgCDquLDspIDsnYQg7Zuo7JSsIOubsOyWtOuEmOuKlCDsnqXruYQsIOyngO2cmCwg64+Z6riw66W8IOqwluy2mCDsoJXsmIgg67aA64yA7J6F64uI64ukLg==
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	536	aW5jcmVhc2VkIGVmZmVjdGl2ZW5lc3Mgb2YgZ3JvdW5kIG9wZXJhdGlvbnM=	7KeA7IOBIOyekeyghCDtmqjsnKgg7Kad6rCA
starfarer.api.jar	com/fs/starfarer/api/impl/PlayerFleetPersonnelTracker.class	543	cmVkdWN0aW9uIHRvIG1hcmluZSBjYXN1YWx0aWVzIHN1ZmZlcmVkIGR1cmluZyBncm91bmQgb3BlcmF0aW9ucw==	7KeA7IOBIOyekeyghCDspJEg7ZW067OR64yAIOyCrOyDgeyekCDqsJDshow=
