id,type,text1,text2,text3,text4,text5,notes
mininglaser,WEAPON,미사일 및 전투기 방어에 고정 배선된 저렴한 유틸리티 레이저입니다. 사거리는 길지만 낮은 출력이 단점입니다. Mk I 채굴 레이저는 전투용으로 개조된 플루오르화 가스 이득 매질을 특징으로 합니다. 미세 소행성 표적 패키지가 들어오는 미사일을 추적하고 표적으로 삼도록 전용되었습니다. 더 크거나 장갑이 있는 목표물에는 거의 무용지물입니다.,,,,,
pdlaser,WEAPON,"뛰어난 추적 능력, 적당한 피해, 매우 짧은 사거리를 갖춘 미사일 및 전투기 방어용 소형 레이저입니다. 단순함, 신뢰성, 낮은 플럭스 비용이 이 유비쿼터스 점방어 무기의 특징입니다. 이동 부품 없이 단일 단계 렌즈 어셈블리를 갖춰 정비 없이 장시간 운용이 가능합니다. 낮은 피해로 인해 '기도해라 [불발탄이기를]' 레이저라는 역약어가 생겼습니다.",,,,,
taclaser,WEAPON,"중장거리에서 유용한 표준 전투 레이저입니다. 매우 유연한 무기로, 차폐되지 않은 목표물에 특히 효과적입니다. 구역 빔 무기의 주력으로, 낮은 유지비, 다용도성, 제작 용이성으로 자주 사용됩니다. 표준 이산화탄소 이득 매질, 530nm 마커 빔, 세 개의 렌즈 어셈블리가 특징입니다. 소형 함선을 위한 훌륭한 지원 무기로, 장시간 교전에서 특히 효과적입니다.",,,,,
ioncannon,WEAPON,"전자기 펄스(EMP)를 전달하여 적 시스템/엔진을 빠르게 비활성화할 수 있는 중거리 에너지 캐논입니다. 충격 지점 근처의 모듈로 아킹이 발생할 수 있습니다. 이온 캐논의 비표준 이득 매질은 고도로 이온화된 중입자 물질을 집속 볼트로 투사합니다. 이온 볼트가 목표물에 충격하면 센서, 연료 점화기, 조준 모듈, 컴퓨터 등 모든 종류의 전자 장치를 교란하는 국부 자기장이 생성됩니다. 영구적인 피해는 미미하지만 방어막 발생기에 약간의 부담을 줄 수 있습니다.",,,,,
ioncannon_fighter,WEAPON,전자기 펄스(EMP)를 전달하여 적 시스템/엔진을 빠르게 비활성화할 수 있는 발사 속도가 느린 중거리 에너지 캐논입니다. 충격 지점 근처의 모듈로 아킹이 발생할 수 있습니다.,,,,,
irpulse,WEAPON,"중거리에서 에너지 볼트를 발사하는 플럭스 효율적인 적외선 펄스 레이저입니다. 장시간 연사에 탁월한 무기입니다. 이 무기는 11마이크론에서 발사되는 이산화탄소 이득 매질을 사용하는 일반 전투 레이저와 동일합니다. Q-스위치 전원 공급 장치로 빔보다 훨씬 효과적이지만 훨씬 높은 전력 소비가 따릅니다. 전투기나 프리깃에 가장 자주 사용되며, 탑재 함선의 기동성으로 짧은 사거리를 보완할 수 있습니다.",,,,,
irpulse_fighter,WEAPON,중거리에서 에너지 볼트를 발사하는 발사 속도가 느린 플럭스 효율적인 적외선 펄스 레이저입니다. 장시간 연사에 탁월한 무기입니다.,,,,,
lrpdlaser,WEAPON,미사일 및 전투기 위협을 무력화하는 데 효과적인 중거리 에너지 무기입니다. 장시간 발사가 가능하지만 피해가 낮습니다. 추가 렌즈 어셈블리가 11마이크론 파장의 표준 이산화탄소 빔에서 자기 확산 입자를 제거합니다. 확장된 사거리 덕분에 낮은 와트수로도 목표물에 더 큰 영향을 줄 수 있습니다. 방어막이 있는 함선을 향하는 미사일을 파괴하는 데 특히 유용합니다.,,,,,
pdburst,WEAPON,완전히 재충전될 경우 빠른 연속으로 여러 연사가 가능한 내장 커패시터가 특징입니다. 미사일과 전투기에 탁월합니다. 버스트 점방어 레이저는 표준 PD 빔 무기의 추가 개선형입니다. Q-스위치 이득 매질이 펄스 펌핑되어 티타늄 도핑 사파이어 이득 매질에 전달되는 전력이 미리 정해진 간격에서 최고점에 도달합니다. 그 결과 몇 초에 한 번씩 발사되며 크기 대비 극도로 효과적인 무기가 됩니다.,,,,,
pdburst_fighter,WEAPON,미사일과 전투기 대상 뛰어난 성능을 가진 단발 고강도 레이저입니다. 경량 차대 탑재 요구사항으로 인해 표준 모델보다 작은 커패시터를 사용하여 재충전 속도가 감소합니다. 버스트 점방어 레이저는 표준 PD 빔 무기의 추가 개선형입니다. Q-스위치 이득 매질이 펄스 펌핑되어 몇 초에 한 번씩 발사되며 크기 대비 극도로 효과적입니다.,,,,,
amblaster,WEAPON,구역에서 가장 큰 함선에도 위협이 되도록 설계된 발사 속도가 느린 극도로 높은 피해의 에너지 건입니다. 근거리에서만 사용할 수 있습니다. 반물질 블래스터는 존재하는 가장 복잡한 무기 중 하나입니다. 반물질은 케이스에 자체 동력 자기장 발생기가 내장된 포탄에 저장됩니다. 필요한 강도의 자기장을 생성하려면 내장 커패시터가 상당한 시간 충전해야 합니다. 일단 생성되면 포탄이 열리고 반물질이 목표물을 향해 방출됩니다. 모든 목표물에 극도로 효과적입니다.,,,,,
phasebeam,WEAPON,"단시간 연사로 큰 피해를 주는 단거리 빔입니다. 빔 무기 치고는 장갑에도 어느 정도 효과적입니다. 이 무기는 가능한 최고의 무기화 파장을 보장하기 위해 삼중 사파이어 이득 매질을 사용하는 레이저 빔입니다. 광자는 p-공간에 부분적으로 존재하는 에너지 빔을 출력하는 초차원 필터를 통해 발사됩니다. 필터의 물리학은 제대로 이해되지 않으며, 실험실 환경에서 6.66기가와트를 초과하는 빔의 p-공간 구성 요소가 마치 차단된 것처럼 깜빡이는 현상이 나타납니다.",,,,,
gravitonbeam,WEAPON,"방어막에 고도로 효과적인 비정형 빔 무기로, 방어막을 불안정하게 만들고 모든 출처에서 입히는 피해를 증가시킵니다. 사거리가 뛰어나지만 장갑 대비 초당 피해율은 낮습니다. 이 무기의 핵심은 500nm 추적 빔을 따르는 브레인 균열 발생기입니다. 빔은 균열을 위해 국부 시공간을 준비하고 수동 운영자에게 표적화 피드백을 제공합니다. 균열이 열리면 고차원 중력자가 대량으로 국부 시공간에 진입하여 최대 100센티초간 지속됩니다. 목표물에 대한 피해는 결과적인 강렬한 중력 전단에 의해 발생합니다.",,,,,
pulselaser,WEAPON,"중거리 전투원에게 적의 지속적인 압박을 원하는 경우 적합한 에너지 볼트 연발 발사기입니다. 지속 빔 대신 펄스를 발사하도록 설계되어 총 출력이 지속 운용 설계를 초과합니다. 지속 레이저와 마찬가지로 이산화탄소 이득 매질에 에너지가 공급되어 11마이크론 파장의 광자를 생성합니다. 짧은 시간에 더 많은 에너지가 전달되어 작은 표면 부분의 기화를 일으키는 삭마 현상이 발생하고, 결과적인 충격파가 추가 구조적 피해를 입힙니다.",,,,,
miningblaster,WEAPON,"광부의 가장 친한 친구로, 근거리에서 강력한 에너지 볼트 연사를 전달할 수 있습니다. 광석 스캐너가 자동 사격 모드에서 방어막 대상 과도한 사용을 방지하는 연동 장치로 전용됩니다.",,,,,
heavyblaster,WEAPON,적 목표물을 향해 에너지 볼트를 발사합니다. 높은 피해와 플럭스 비용으로 헤비 블래스터는 크기 대비 가장 피해가 높은 무기 중 하나입니다. 신뢰성 있는 에너지 무기인 헤비 블래스터는 강한 전류에 의해 활성화될 때 플라스마로 변환되는 개선된 고에너지 가스 탄약을 사용합니다. 안내 전자가 사전에 발사 축을 따라 발사되어 이제는 잘 이해되지 않는 물리학 덕분에 차폐되지 않은 플라스마 볼트가 의도된 방향으로 이동합니다.,,,,,
heavyburst,WEAPON,"PD 버스트 레이저의 더 무거운 버전으로, 더 긴 사거리와 더 높은 선행 피해를 위한 더 많은 내장 커패시터가 특징입니다. 종종 과소평가되는 무기이지만 실제로 구역에서 사용 가능한 최고 성능의 빔 무기 중 하나입니다. 이득 매질과 렌즈 하우징의 간략한 검사만으로도 내부의 기술이 도메인이 제공했던 최고임을 확인할 수 있습니다. 버스트 효과를 만드는 물리학은 헤게모니 무기위원회의 최고위 조직이나 트라이-타키온 혼성 물리학 부서조차 이해하지 못합니다. 전투에서 헤비 버스트 레이저는 점방어 경계가 최신 상태임을 확인하고 싶은 이들이 선호합니다.",,,,,
plasma,WEAPON,"퍼시언 구역에서 알려진 가장 파괴적인 에너지 무기 중 하나로, 플라스마 캐논은 고에너지 준안정 플라스마 볼트를 목표물에 발사합니다. 이 무기는 운용자들에게 전함 자체의 플럭스 풀을 과부하시키는 것으로도 두려운 명성을 얻고 있습니다. 탑재물은 합성 중력 렌즈를 통해 폭발되는 미세 융합 사건으로 구성되어, 결과적인 에너지의 대부분을 집중시켜 수학적으로 '임시 고에너지 미니 우주'로 묘사된 것을 만듭니다. 이 이론적 설명은 많은 진지한 과학자들에게 순전히 우연적인 미지의 원리 적용에 대한 사후 정당화로 여겨집니다. 어쨌든 준안정 상태의 몇 초 동안, 이상하게 봉입된 플라스마가 차대 전방 필론에 장착된 자기 드라이버에 의해 예측 가능한 파괴적인 결과와 함께 목표물을 향해 가속됩니다.",,,,,
hil,WEAPON,"지원 함선이나 예산 내에서 대장갑 능력이 필요한 함선에 자주 탑재되는 장거리 고피해 빔 무기입니다. 고강도 레이저는 기가와트 범위를 훨씬 넘는 에너지 등급을 가진 강력한 무기입니다. 이 출력을 장시간 유지하기 위해 설계에 내장 핵융합 전력 코어를 사용합니다. 이 코어는 여전히 외부 작동기가 필요하며, 발사가 시작될 때 함선 반응로가 이 역할을 수행합니다. 세 개의 정밀 교정된 렌즈 어셈블리가 점화 장치 내의 광자를 유도하며, 일관된 빔을 유지하는 데 필요한 에너지를 축적하는 데 수초가 필요합니다. 이득 매질은 Q-스위치 2단 가스-고체로, 몇 초 만에 모르는 사이에 당한 목표물을 섬멸할 수 있는 강력한 입자 스트림을 제공합니다.",,,,,
autopulse,WEAPON,수많은 내장 커패시터가 이 극도로 효율적이고도 강력한 에너지 무기의 핵심입니다. 축적된 충전을 소모할 때의 높은 연사 피해는 비교적 낮은 지속 발사 속도로 균형을 맞춥니다.,,,,,
guardian,WEAPON,"자동화된 전쟁 기계는 도메인 핵심 공간에서 금지되었지만, 공식적으로 편입된 구역 밖에서는 조용히 운용되었습니다. 그러나 이런 것은 도메인 드론 군단이 배치할 수 있었던 것과 전혀 다릅니다. 선체 구조 내에는 표준 드론 함선의 요소들이 있지만, 악의적인 각도의 경사면과 비논리적인 도관 뒤엉킴으로 가려져 있습니다. 분명히 이 괴물 같은 함선은 어느 미친 도메인 해군 건축가의 산물이거나, 결함 있는 드라이브 필드에 장시간 노출되어 손상된 생산 칩의 결과물일 것입니다.",,,,,
tpc,WEAPON,"초기 시대의 투박한 에너지 무기인 TPC는 압도적인 전방 화력을 제공하기 위해 온슬로트의 선체에 직접 내장됩니다. 모듈식 에너지 무기가 도메인 군수 조달 위원회에서 보편적으로 신뢰받기 전에 설계된 이 무기는 당시 필요한 전력을 공급할 수 있는 다른 선체가 없었기 때문에 온슬로트의 설계도에 코딩되었습니다. 일부 후기 시대 모듈식 설계에 성능이 뒤지더라도, 열 펄스 캐논은 온슬로트 무기체계의 필수 부분으로 남아 있습니다.",,,,,
tachyonlance,WEAPON,"파국적 EMP 구성요소와 함께 치명적인 피해를 전달하는 연사 빔입니다. EMP 아크는 목표물의 하드 플럭스 수준에 따라 방어막을 통과할 확률이 있습니다. 구역에서 신화적 지위를 얻을 정도로 희귀하고 강력한 타키온 랜스는 실험적인 FTL 통신 시스템 시제품의 원리에 기반한 핵심 기술을 사용하지만 변형이 있습니다. 통신을 위해 타키온 입자의 초차원 특성을 사용하는 대신, n-브레인 조작과 반플라스마 발생기가 초공간에서 이동하는 충전된 타키온 스트림을 생성합니다. 타키온 마커가 작동되면 반응이 독자적으로 진행되어 커패시터에 저장된 전력을 빠르게 소모하고 파괴를 일으킵니다. 또한 근처 전자 장비에 심각한 피해를 입힙니다.",,,,,
swarm_launcher,WEAPON,"""이전에 미분화된 자율 파편들이 모함 자체의 구조에서 재할당되어 상시 구름을 보충하며, 여기서 느슨하게 조직된 공격 그룹으로 배정될 수 있습니다. 핵심 요소는 이것입니다 — 제가 특화 시스템 노드라 부르겠습니다. 우리는 이것이 분산 처리/통신 클러스터로, 선체에서 강조 표시된 여러 개 중 하나라고 추측합니다. 이것들이 반자율 무리의 요소들에 의한 적대적 행동을 조율하고, 아마도 시작하고 위임하는 것으로 보입니다.""",- 특수 획득 국장에게만 제출될 봉인된 홀로 보고서,,,,
